Wall time,Step,Value
1586038557.904716,10,0.32182952761650085
1586038566.7620957,20,0.35163357853889465
1586038584.6056602,40,0.37071287631988525
1586038593.4338908,50,0.38128215074539185
1586038602.2724016,60,0.38640347123146057
1586038611.114473,70,0.38957449793815613
1586038619.9347928,80,0.3909088373184204
1586038628.776558,90,0.3867930769920349
1586038637.6065643,100,0.38571399450302124
1586038646.439845,110,0.3874780833721161
1586038655.2780175,120,0.38700973987579346
1586038664.1107461,130,0.38789117336273193
1586038673.195449,140,0.3922780752182007
1586038682.5069115,150,0.39448121190071106
1586038691.5088012,160,0.3983650505542755
1586038700.7946632,170,0.3977578282356262
1586038709.6667888,180,0.39983800053596497
1586038718.5058212,190,0.403074711561203
1586038727.3526435,200,0.40794357657432556
1586038736.1965578,210,0.4077942967414856
1586038745.0401154,220,0.40699997544288635
1586038753.8783352,230,0.4091891050338745
1586038762.7232132,240,0.41024190187454224
1586038771.9989588,250,0.41179805994033813
1586038780.8303854,260,0.41415947675704956
1586038789.6681592,270,0.4150369465351105
1586038798.5048172,280,0.4150419235229492
1586038816.1848836,300,0.41431212425231934
1586038825.009021,310,0.4142617881298065
1586038833.8300605,320,0.4149503707885742
1586038842.6591694,330,0.41641855239868164
1586038851.4918368,340,0.4179716408252716
1586038860.3425338,350,0.41848066449165344
1586038975.6549978,360,0.4853225648403168
1586038984.5370572,370,0.48236462473869324
1586038993.3577476,380,0.47103479504585266
1586039002.180581,390,0.47243618965148926
1586039010.9911854,400,0.4657953083515167
1586039019.821975,410,0.4654935598373413
1586039037.4353962,430,0.4720671474933624
1586039046.3022795,440,0.47054383158683777
1586039055.1119761,450,0.46480315923690796
1586039063.9189482,460,0.46465298533439636
1586039072.743008,470,0.4640631675720215
1586039081.5499966,480,0.46306636929512024
1586039090.3603902,490,0.4632369577884674
1586039099.1697323,500,0.4660830795764923
1586039108.7446597,510,0.4650450646877289
1586039118.18678,520,0.4624272584915161
1586039127.3798869,530,0.4654330015182495
1586039136.214942,540,0.4660498797893524
1586039145.0477648,550,0.46689480543136597
1586039153.8599977,560,0.46746426820755005
1586039162.6761343,570,0.4681192636489868
1586039171.5187094,580,0.46785470843315125
1586039180.3233833,590,0.46799108386039734
1586039189.167472,600,0.469606876373291
1586039198.187875,610,0.47024452686309814
1586039206.9982166,620,0.4725792407989502
1586039215.8090682,630,0.4728042781352997
1586039224.6219761,640,0.47146153450012207
1586039233.4632614,650,0.47260594367980957
1586039242.2676055,660,0.4705868065357208
1586039251.0740836,670,0.46988117694854736
1586039259.908933,680,0.4708256721496582
1586039268.713357,690,0.4713967740535736
1586039277.5215442,700,0.471672385931015
1586039286.3369417,710,0.4722193479537964
1586039398.361757,720,0.47863495349884033
1586039407.1141222,730,0.51777583360672
1586039415.8868465,740,0.5043710470199585
1586039424.6301408,750,0.5049091577529907
1586039433.372901,760,0.5068020820617676
1586039442.1452613,770,0.4992915391921997
1586039450.892363,780,0.4882831275463104
1586039459.6425853,790,0.4912738800048828
1586039468.417987,800,0.489202082157135
1586039477.1695757,810,0.4889754056930542
1586039485.9122562,820,0.48791027069091797
1586039494.6561747,830,0.48746898770332336
1586039503.428546,840,0.49296998977661133
1586039512.1708162,850,0.49361932277679443
1586039521.0040512,860,0.4932767450809479
1586039529.960572,870,0.491224080324173
1586039539.511579,880,0.4902772009372711
1586039550.0470777,890,0.49269893765449524
1586039560.9327426,900,0.49290186166763306
1586039569.743155,910,0.49276721477508545
1586039579.40011,920,0.49429193139076233
1586039588.5481167,930,0.49240046739578247
1586039597.3494391,940,0.49153992533683777
1586039606.0899644,950,0.49082982540130615
1586039614.8289263,960,0.48993104696273804
1586039623.5668056,970,0.49138501286506653
1586039632.33088,980,0.4911549687385559
1586039641.0746531,990,0.4907914996147156
1586039649.8129349,1000,0.4920699894428253
1586039658.5878768,1010,0.49283328652381897
1586039667.3252056,1020,0.49365130066871643
1586039676.0620184,1030,0.49282434582710266
1586039684.8261406,1040,0.4919654130935669
1586039693.5659015,1050,0.49267250299453735
1586039702.309237,1060,0.4928441643714905
1586039711.04668,1070,0.49246248602867126
1586039823.5472486,1080,0.5145460963249207
1586039832.3951817,1090,0.5146211385726929
1586039841.2827332,1100,0.5173624753952026
1586039850.1317654,1110,0.5117701888084412
1586039858.9794662,1120,0.5080252289772034
1586039867.838069,1130,0.5134817957878113
1586039876.702639,1140,0.5125646591186523
1586039885.5581093,1150,0.5161502361297607
1586039894.43725,1160,0.5106750726699829
1586039903.2881265,1170,0.511482298374176
1586039912.1399612,1180,0.5130726099014282
1586039920.9807596,1190,0.5105649828910828
1586039929.8556786,1200,0.5125319957733154
1586039938.7150986,1210,0.5137180089950562
1586039947.5666974,1220,0.513323187828064
1586039956.4519398,1230,0.515659511089325
1586039965.315084,1240,0.5151224732398987
1586039974.1603978,1250,0.517124354839325
1586039983.0154226,1260,0.5173637270927429
1586039991.9141765,1270,0.5157614946365356
1586040000.770042,1280,0.5148339867591858
1586040018.500455,1300,0.5160326361656189
1586040027.3550737,1310,0.5148391723632812
1586040036.2080047,1320,0.5161888599395752
1586040053.928493,1340,0.5167258977890015
1586040062.8003623,1350,0.5167425870895386
1586040071.661714,1360,0.5175467729568481
1586040080.555011,1370,0.5185794234275818
1586040089.4050007,1380,0.5190618634223938
1586040098.2562456,1390,0.5184205174446106
1586040107.1453276,1400,0.5186630487442017
1586040115.9960687,1410,0.5191177129745483
1586040124.8388567,1420,0.5188837051391602
