Wall time,Step,Value
1583795923.8650029,7610,3.533195734024048
1583795941.4703543,7630,3.552966356277466
1583795958.9756165,7650,3.546813488006592
1583795967.9339535,7660,3.5424654483795166
1583795976.591765,7670,3.5320053100585938
1583795985.488209,7680,3.527742862701416
1583796003.3527024,7700,3.5135436058044434
1583796012.1343782,7710,3.5158252716064453
1583796020.8793983,7720,3.5232598781585693
1583796029.7390041,7730,3.5271759033203125
1583796038.5175169,7740,3.52138090133667
1583796047.1138132,7750,3.5239436626434326
1583796055.844187,7760,3.5269274711608887
1583796064.5138955,7770,3.5300703048706055
1583796090.6033256,7800,3.535611152648926
1583796099.3214614,7810,3.5434184074401855
1583796116.8190172,7830,3.537586212158203
1583796125.7214699,7840,3.535585403442383
1583796134.469899,7850,3.5334441661834717
1583796245.9317586,7860,3.756755828857422
1583796265.525503,7880,3.549182653427124
1583796283.5708575,7900,3.475032091140747
1583796292.622924,7910,3.4740817546844482
1583796301.348137,7920,3.4415061473846436
1583796310.0648847,7930,3.4375641345977783
1583796318.8952,7940,3.4297595024108887
1583796327.7732916,7950,3.4300153255462646
1583796336.38376,7960,3.414341926574707
1583796345.0384212,7970,3.385625123977661
1583796362.6164062,7990,3.3891799449920654
1583796371.584595,8000,3.400690793991089
1583796380.1932578,8010,3.381422281265259
1583796397.810757,8030,3.3957884311676025
1583796415.2438953,8050,3.414324998855591
1583796423.8923137,8060,3.417543888092041
1583796432.7633018,8070,3.413039445877075
1583796441.6225402,8080,3.405343532562256
1583796450.4106424,8090,3.404867649078369
1583796459.0907357,8100,3.401944160461426
1583796476.6446133,8120,3.408155918121338
1583796485.457502,8130,3.413498878479004
1583796494.3639848,8140,3.4190571308135986
1583796511.639052,8160,3.416374444961548
1583796520.2764552,8170,3.4143993854522705
1583796537.5786283,8190,3.4186851978302
1583796667.780176,8220,3.387716293334961
1583796685.25858,8240,3.2017199993133545
1583796694.0473914,8250,3.1831586360931396
1583796702.7074676,8260,3.228126049041748
1583796729.8475642,8290,3.213886260986328
1583796738.724816,8300,3.2349424362182617
1583796756.358176,8320,3.2648301124572754
1583796765.1032197,8330,3.2777624130249023
1583796782.4485319,8350,3.283132314682007
1583796791.0526562,8360,3.2911977767944336
1583796799.630374,8370,3.287914276123047
1583796817.1688766,8390,3.3036327362060547
1583796825.9472291,8400,3.2992618083953857
1583796852.197478,8430,3.293325185775757
1583796860.9456286,8440,3.294957160949707
1583796878.6991515,8460,3.3152806758880615
1583796887.3116608,8470,3.32132887840271
1583796895.9144187,8480,3.3310418128967285
1583796904.6366441,8490,3.332960605621338
1583796921.8711698,8510,3.334331750869751
1583796930.6958811,8520,3.338766574859619
1583796939.6580682,8530,3.343413829803467
1583796948.4158711,8540,3.3509654998779297
1583796966.006962,8560,3.3486924171447754
1583797084.412353,8580,3.2844176292419434
1583797101.659522,8600,3.275094985961914
1583797110.239408,8610,3.3091163635253906
1583797118.8751926,8620,3.2779088020324707
1583797127.4638805,8630,3.2956409454345703
1583797136.108541,8640,3.261301040649414
1583797170.4274943,8680,3.266305923461914
1583797179.010308,8690,3.2670528888702393
1583797187.6002567,8700,3.2852420806884766
1583797196.1446521,8710,3.290708541870117
1583797222.4675257,8740,3.2881836891174316
1583797231.0448003,8750,3.3050613403320312
1583797239.791531,8760,3.2924118041992188
1583797248.3671248,8770,3.30432391166687
1583797256.94316,8780,3.295405864715576
1583797265.5287488,8790,3.3004655838012695
1583797274.1711476,8800,3.2933268547058105
1583797282.966611,8810,3.298553228378296
1583797291.698025,8820,3.305910348892212
1583797300.2685854,8830,3.309682846069336
1583797317.4274092,8850,3.3130834102630615
1583797326.0653691,8860,3.304398775100708
1583797334.781226,8870,3.304335117340088
1583797343.4029086,8880,3.3067691326141357
1583797351.9487762,8890,3.3077259063720703
1583797360.5448785,8900,3.3033504486083984
1583797369.276684,8910,3.300240993499756
